3cfdbdc6-cc33-4190-b283-a33892ac5a34;( +++ );( A );Alloscardovia omnicolens;2.44;Alloscardovia omnicolens;2.43;
9d86b0d5-c5e5-46af-853f-feb312b556a6;( +++ );( B );Klebsiella pneumoniae;2.37;Klebsiella pneumoniae;2.35;
b04185ed-4622-445d-8903-cd0d72412935;( +++ );( A );Escherichia coli;2.48;Escherichia coli;2.36;
d4d2a60b-4345-4ee1-991c-fe9aadff4248;( ++ );( A );Staphylococcus hominis;2.22;Staphylococcus hominis;1.97;
dbb74dc5-f1e6-4b1b-bfb4-b1836e848530;( ++ );( A );Staphylococcus hominis;2.22;Staphylococcus hominis;2.18;
e248805b-1392-4c8a-901e-fe6640b65a5c;( +++ );( B );Citrobacter amalonaticus;2.31;Citrobacter amalonaticus;2.29;
eb67c5f5-560f-4d27-8c62-30aa07dd5929;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.31;
ec7b92a2-eebd-48d7-9ff1-f5e11854f873;( ++ );( B );Klebsiella pneumoniae;2.23;Klebsiella pneumoniae;2.21;
ed34e305-1352-4cd0-ad24-3d3ad3cfb7d4;( +++ );( A );MIX!Escherichia coli;2.48;Escherichia coli;2.35;
1c0e4ab8-19f4-4eee-ba05-b5ab8696f30b;( +++ );( A );Staphylococcus aureus;2.3;Staphylococcus aureus;2.3;
1c2fb640-c942-4c8a-8215-86daba477bbd;( +++ );( A );Haemophilus haemolyticus;2.35;Haemophilus haemolyticus;2.34;
290c449a-d079-4c3b-8ca3-a58a82604f5b;( ++ );( A );Haemophilus haemolyticus;2.25;Haemophilus haemolyticus;2.21;
2de9611a-a77f-4f86-8c35-b460f61e4f6b;( - );( C );not reliable identification;1.54;not reliable identification;1.35;
45bca144-a27e-4546-a106-c73fa0b72317;( ++ );( A );Lactobacillus crispatus;2.17;Lactobacillus crispatus;1.89;
49f89079-133b-4200-9824-72d5b9559b82;( ++ );( A );Staphylococcus epidermidis;2.15;Staphylococcus epidermidis;2.14;
4a43442f-106b-48d6-b9c1-a0cd180d02f6;( +++ );( C );MIX!Lactobacillus jensenii;2.52;Streptococcus constellatus;2.46;
5df1cb3e-4dda-4ea4-9e8d-e9f310b3c203;( ++ );( B );Gardnerella sp;2.2;Gardnerella vaginalis;2.05;
6a72906e-3809-4905-969e-cb764b8beea8;( +++ );( B );Actinotignum schaalii;2.4;Actinotignum schaalii;2.17;
7215c1a4-51b2-417b-b418-fe173811484d;( - );( C );not reliable identification;1.32;not reliable identification;1.31;
79c518f3-cf39-484d-a6d1-fda62d77f046;( - );( C );not reliable identification;1.34;not reliable identification;1.33;
abe41c6b-1b54-4be7-a539-08989d651e67;( +++ );( A );Escherichia coli;2.32;Escherichia coli;2.27;
b1828a8e-b46e-4cce-8151-4dac97144c7d;( +++ );( A );Streptococcus anginosus;2.37;Streptococcus anginosus;2.31;
b410f9a2-cf95-4407-92fe-878a1d40c000;( ++ );( B );Serratia marcescens;2.18;Serratia marcescens;2.18;
76e58333-d58f-4fa0-a0dc-d7c42dc43ed8;( +++ );( B );Escherichia coli;2.47;Escherichia coli;2.42;
f2c160c1-d12d-41db-bf14-869de2fd449d;( +++ );( A );Escherichia coli;2.54;Escherichia coli;2.42;
2016-07-08T14-59-47;( +++ );( B );Escherichia coli;2.41;Escherichia coli;2.41;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.54;Escherichia coli;2.44;
2016-07-08T14-59-47;( +++ );( B );Escherichia coli;2.49;Escherichia coli;2.42;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.52;Escherichia coli;2.44;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.53;Escherichia coli;2.45;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.5;Escherichia coli;2.36;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.52;Escherichia coli;2.46;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.57;Escherichia coli;2.39;
2016-07-08T14-59-47;( +++ );( A );Escherichia coli;2.5;Escherichia coli;2.47;
022591d5-316c-43b7-8ec9-e70815e0c691;( - );( C );not reliable identification;1.3;not reliable identification;1.3;
1ee67f35-70d4-49ec-8807-8e3251ff106f;( + );( B );Escherichia coli;1.77;not reliable identification;1.61;
39518738-dacc-4009-a20c-296c86dec058;( ++ );( A );Escherichia coli;2.06;Escherichia coli;2.01;
3aaa27f6-2b8c-4250-a3f1-7841b997aa57;( ++ );( A );Escherichia coli;2.05;Escherichia coli;1.99;
502f1d6a-8284-4ae3-a951-e7131573471d;( - );( C );not reliable identification;1.54;not reliable identification;1.48;
9031f705-6de4-4a21-93ab-4212c54c120b;( ++ );( A );Escherichia coli;2.19;Escherichia coli;2.05;
90d07e7a-9c63-4934-9cda-3cd989ded9cc;( ++ );( A );Escherichia coli;2.05;Escherichia coli;1.97;
a23e3378-2a71-4b87-8aa0-862599e63d93;( ++ );( A );Escherichia coli;2.16;Escherichia coli;2.12;
b3db53d2-101c-4a02-ad81-52f79c48a3d5;( - );( C );no peaks found;< 0;no peaks found;< 0;
dc034e5b-d79a-429c-8cef-feea18729e2d;( + );( B );Escherichia coli;1.98;Escherichia coli;1.87;
2bea0bf2-17b7-493f-95b9-67e3685cfa95;( ++ );( A );Dialister micraerophilus;2.05;not reliable identification;1.66;
43be3a41-4625-4c65-be13-d441bfbdf93a;( - );( C );not reliable identification;1.34;not reliable identification;1.3;
62da4e4c-b937-4601-833e-1c6b2fea3fb5;( + );( B );Fusobacterium nucleatum;1.72;not reliable identification;1.62;
7e6a13a4-2ce7-406f-949b-69519a0b9061;( + );( B );Peptoniphilus lacrimalis;1.94;Peptoniphilus lacrimalis;1.94;
862d2ae5-3848-4952-bb4e-0391e1f46ae2;( - );( C );not reliable identification;1.35;not reliable identification;1.32;
c8e63cfc-d787-4671-9581-69954adc5f5c;( - );( C );not reliable identification;1.41;not reliable identification;1.39;
0fc72e99-cb1c-409f-860a-d212a379e4fb;( + );( B );Bacillus simplex;1.71;not reliable identification;1.58;
1ddc5a2c-ee8a-449c-8ce6-7936da1e819b;( - );( C );no peaks found;< 0;no peaks found;< 0;
3d2ef90f-5762-4425-8178-ed942f08284b;( - );( C );no peaks found;< 0;no peaks found;< 0;
7d204d27-0b23-46dd-88bf-971ecead7a60;( - );( C );not reliable identification;1.25;not reliable identification;1.15;
99ea0bc3-1ff6-484b-b4e1-f1c69090b0c8;( - );( C );not reliable identification;1.48;not reliable identification;1.39;
a080dba3-15fa-4ea0-9e3c-f76dbffdd047;( - );( C );no peaks found;< 0;no peaks found;< 0;
a1176f3e-d6d0-461b-b7a7-8bc70baa7fbf;( - );( C );not reliable identification;1.46;not reliable identification;1.45;
bb228ac0-8419-4d7d-b8a2-11ad5cf97f9d;( - );( C );not reliable identification;1.33;not reliable identification;1.29;
e137065c-6743-4748-b313-8992b61c2669;( - );( C );not reliable identification;1.53;not reliable identification;1.53;
347a9061-4cd9-413c-8d0e-49343749e4c4;( + );( B );Staphylococcus epidermidis;1.87;Staphylococcus epidermidis;1.82;
417c40be-5c72-4a46-97fe-79cbbfd6d46e;( + );( B );Staphylococcus epidermidis;1.84;Staphylococcus epidermidis;1.76;
88196ce9-1e64-4997-80f3-d9ff56f51d6b;( ++ );( A );Propionibacterium acnes;2.1;Propionibacterium acnes;2.07;
a04c52fc-ca16-4483-b58e-9c042fb313cf;( + );( B );Staphylococcus epidermidis;1.84;Staphylococcus epidermidis;1.71;
ac26d134-6f29-49f3-b06b-2bf6df9715e5;( + );( B );Staphylococcus epidermidis;1.95;Staphylococcus epidermidis;1.9;
f28076bf-0dde-4ba8-b6fe-ef3fd74c66a2;( ++ );( A );Propionibacterium acnes;2.14;Propionibacterium acnes;2.06;
070624e2-27f2-4940-a476-c91fa7729987;( +++ );( A );Klebsiella variicola;2.42;Klebsiella variicola;2.38;
0ae558c0-f4b8-438b-ac64-aa6988548aff;( ++ );( A );Staphylococcus epidermidis;2.08;Staphylococcus epidermidis;2.03;
3954c42b-0999-4fc7-9e1f-189c23b5a711;( +++ );( C );Klebsiella oxytoca;2.3;Klebsiella oxytoca;2.29;
39cd7e95-eb2b-4b0a-bfdc-7f481392936d;( +++ );( B );Enterobacter cloacae;2.36;Enterobacter cloacae;2.33;
4b8ac656-986f-4a7a-abc1-d729d1d02e3c;( ++ );( A );Lactobacillus jensenii;2.09;Lactobacillus jensenii;2.09;
511c8f57-a6aa-4056-b2c1-7dbba7ad7b84;( +++ );( A );Streptococcus agalactiae;2.41;Streptococcus agalactiae;2.39;
6699c569-79b4-42fd-a7de-fe70ad3f9c58;( +++ );( B );Streptococcus mitis;2.35;Streptococcus mitis;2.27;
a53cf2ec-46c3-4ec2-9bd2-4fb5d34fccd7;( ++ );( A );Staphylococcus epidermidis;2;Staphylococcus epidermidis;1.95;
aa3b562b-a538-48a4-8ef4-c30498075329;( ++ );( A );Staphylococcus hominis;2.23;Staphylococcus hominis;2.22;
cc9e253f-088e-47dd-b1a1-7e968360cc95;( ++ );( B );Enterobacter cloacae;2.29;Enterobacter cloacae;2.23;
e6181573-2e5b-4786-ad8f-3135c3655333;( +++ );( A );Klebsiella variicola;2.55;Klebsiella variicola;2.53;
f0929c2a-ed2b-49e0-93b0-f34172633a15;( + );( B );Staphylococcus epidermidis;1.88;Staphylococcus epidermidis;1.87;
f59e845f-e0ae-45bf-af69-bff54d42e78a;( +++ );( A );Enterococcus faecium;2.46;Enterococcus faecium;2.41;
4fa8d26c-c7f5-45b3-802d-a84a51238246;( ++ );( A );Staphylococcus hominis;2.1;Staphylococcus hominis;1.89;
70737f1a-2378-42a4-8b95-0c2079f6b9c6;( +++ );( A );Staphylococcus hominis;2.38;Staphylococcus hominis;2.27;
2a0f1745-fe8c-4861-ba17-1be89d849b45;( ++ );( A );Staphylococcus capitis;2.2;Staphylococcus capitis;2.14;
35485f27-7b83-45b5-a373-53177f04f789;( ++ );( A );Staphylococcus epidermidis;2.04;Staphylococcus epidermidis;1.95;
50bd1b50-d5d3-49f7-b402-0c4334621301;( ++ );( A );Staphylococcus epidermidis;2.12;Staphylococcus epidermidis;1.98;
eb9f4ea0-192c-4a37-8ae4-0268f8740313;( ++ );( A );Staphylococcus aureus;2.24;Staphylococcus aureus;2.24;
08612580-3de1-45e4-af78-5318c06ff096;( ++ );( A );Corynebacterium tuberculostearicum;2.2;Corynebacterium tuberculostearicum;1.95;
0c1e866c-4967-4f41-aa99-903cf7f85292;( ++ );( A );Staphylococcus epidermidis;2.18;Staphylococcus epidermidis;2.06;
0d9d5090-6bdd-4112-99a7-0d9a5540156d;( +++ );( A );Dermabacter hominis;2.32;Dermabacter hominis;2.24;
2d2d98f3-ec45-4691-964d-daa28944e78c;( ++ );( A );Corynebacterium tuberculostearicum;2.28;Corynebacterium tuberculostearicum;2.16;
48f7df28-d88b-4ef4-b3f7-e55937a8d4f9;( ++ );( A );Staphylococcus epidermidis;2.11;Staphylococcus epidermidis;2.04;
74eb78b5-5afd-4aa1-8fab-9c896feb3625;( ++ );( A );Streptococcus anginosus;2.18;Streptococcus anginosus;2.17;
7cbbb758-ab66-4932-9a5b-d29e4a7d1f0c;( ++ );( A );Staphylococcus epidermidis;2.2;Staphylococcus epidermidis;2.19;
8eb86cb4-6de2-4d81-9d97-c2822629200a;( ++ );( A );Staphylococcus capitis;2.17;Staphylococcus capitis;2.12;
96b73e72-4d7d-4717-abc6-53369d8591d2;( ++ );( A );Streptococcus gordonii;2.02;Streptococcus gordonii;1.81;
aa36ae92-1777-42ca-9b01-952f9d7ad9ae;( +++ );( A );Streptococcus anginosus;2.31;Streptococcus anginosus;2.24;
ba17d1e2-ef32-409e-b47b-f4c3e1623937;( + );( B );Staphylococcus epidermidis;1.99;Staphylococcus epidermidis;1.98;
bda82ec8-b515-4285-820d-ea8b2064e5c3;( +++ );( A );Staphylococcus aureus;2.44;Staphylococcus aureus;2.38;
bf102ba5-45fc-4355-8af9-01fba5af93e2;( ++ );( A );Staphylococcus epidermidis;2.23;Staphylococcus epidermidis;2.13;
cb3b24ad-c28b-442b-951f-26db12ed41cf;( +++ );( A );Staphylococcus aureus;2.34;Staphylococcus aureus;2.33;
d284ca3a-76e2-4cfa-a87e-a262a07919ee;( ++ );( A );Streptococcus oralis;2.01;Streptococcus oralis;2.01;
0fa24f70-e252-44f0-a5ab-a5d45072f3bd;( + );( B );Escherichia coli;1.73;Escherichia coli;1.71;
146f6646-b1e3-42b0-8fad-0dd47f4d2109;( + );( B );Escherichia coli;1.96;Escherichia coli;1.9;
31e9acbc-51ea-4089-ae3e-3e8424e1a93e;( + );( B );Escherichia coli;1.96;Escherichia coli;1.85;
6f72ee33-0321-48fd-b50d-691e67f84e5e;( + );( B );Escherichia coli;1.84;Escherichia coli;1.83;
8175509d-e40a-4b19-8630-eedcacf8134e;( + );( B );Escherichia coli;1.84;not reliable identification;1.59;
8ad326b5-291f-4414-b5d8-dc3174336e59;( + );( B );Escherichia coli;1.82;Escherichia coli;1.7;
a17d7058-78c2-4165-8714-e7d5d686d7e0;( + );( B );Escherichia coli;1.96;Escherichia coli;1.9;
b9860af5-b3dd-4955-96b5-5d848f01f393;( + );( B );Escherichia coli;1.93;Escherichia coli;1.89;
dd047845-cbbe-4697-acbe-6d1b2c5ea754;( + );( B );Escherichia coli;1.85;Escherichia coli;1.85;
57076c2a-2775-405c-8b7b-cd30695e166e;( + );( B );Corynebacterium lipophile_group_F1;1.7;not reliable identification;1.29;
10afa342-26c0-4e5e-ae3f-2e475bd6f1c9;( +++ );( A );Streptococcus agalactiae;2.36;Streptococcus agalactiae;2.32;
162e2ee4-34c0-4d9e-8593-6ca2aeaa2d8b;( +++ );( B );Gardnerella vaginalis;2.46;Gardnerella sp;2.18;
2565fefe-8c75-434e-ac31-6ea2c342569a;( +++ );( C );MIX!Corynebacterium simulans;2.53;Actinomyces neuii;2.22;
324ccd26-9e81-46b6-96b0-bf578b4e6e50;( +++ );( A );Corynebacterium glucuronolyticum;2.48;Corynebacterium glucuronolyticum;2.45;
3947c12f-fab4-46ad-a699-411a5aa8ee3a;( +++ );( B );Streptococcus salivarius;2.39;Streptococcus vestibularis;2.3;
3a4e86b1-4587-462e-aab1-26b433fd10b0;( +++ );( C );MIX!Corynebacterium tuberculostearicum;2.61;Corynebacterium tuberculostearicum;2.59;
3caaae65-9d7b-44e6-b121-2513f3ccd762;( ++ );( A );Lactobacillus iners;2.09;not reliable identification;1.43;
49faac78-e244-4bf7-9474-6cc1bd0efb69;( +++ );( A );Lactobacillus iners;2.33;not reliable identification;1.56;
4da8d116-d38a-4592-a5e3-c3e2057e0e57;( +++ );( A );Gardnerella vaginalis;2.56;Gardnerella vaginalis;2.5;
4dcc2a61-a0dd-45b1-b6ce-539749d9ba9f;( +++ );( A );Enterococcus faecalis;2.37;Enterococcus faecalis;2.33;
5de180e3-e8e6-4d13-a9da-5105da052604;( +++ );( A );Gardnerella vaginalis;2.51;Gardnerella vaginalis;2.5;
6ff3277a-35fa-4d8d-9373-513cda8136be;( +++ );( A );MIX!Lactobacillus iners;2.51;Lactobacillus iners;2.39;
7d5daa48-2a40-4402-b85f-73b54b19a3f1;( +++ );( A );Lactobacillus rhamnosus;2.33;Lactobacillus rhamnosus;2.27;
813bb56e-bcd3-4c46-abcc-7241a27469df;( +++ );( A );Gardnerella vaginalis;2.32;Gardnerella vaginalis;2.3;
945c48af-c842-4087-b5e2-67ae63aef0d4;( +++ );( A );Streptococcus agalactiae;2.43;Streptococcus agalactiae;2.4;
97b69f78-dc82-451d-b975-2268fd381782;( +++ );( A );Corynebacterium glucuronolyticum;2.64;Corynebacterium glucuronolyticum;2.62;
ac50ebb1-2293-4aed-945d-ef3e5aaa9a15;( +++ );( A );Streptococcus agalactiae;2.5;Streptococcus agalactiae;2.42;
c3f1b719-0734-4de4-974f-2005995dc818;( +++ );( A );Streptococcus agalactiae;2.39;Streptococcus agalactiae;2.28;
c9c662e2-4601-43a2-b061-f1d2406619c1;( +++ );( A );Streptococcus agalactiae;2.5;Streptococcus agalactiae;2.39;
d959164e-22e3-4177-95cf-22e3b80e529d;( +++ );( B );Gardnerella vaginalis;2.36;Gardnerella vaginalis;2.09;
da6e6b64-ca5a-4efc-97de-d0d7f5a50031;( +++ );( B );Streptococcus salivarius;2.31;Streptococcus vestibularis;2.3;
e26b233d-5a86-4c75-ba4e-f3e49a83d5b9;( +++ );( A );Gardnerella vaginalis;2.33;Gardnerella vaginalis;2.32;
e859ad9a-7b54-4ca6-afd0-9e80b64397cc;( ++ );( A );Lactobacillus parabuchneri;2.02;Lactobacillus parabuchneri;1.95;
ea4b9dcf-5ab7-41a8-b443-2c83979d9d03;( +++ );( A );Streptococcus agalactiae;2.44;Streptococcus agalactiae;2.42;
eb2473a6-d6cd-4911-a509-52cd7e4fac84;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.47;
ed842f27-7f51-408e-a21e-e7bdf32e8d57;( +++ );( A );Streptococcus agalactiae;2.47;Streptococcus agalactiae;2.37;
f13a205a-2f96-477a-ba21-b5c21ef80796;( ++ );( A );Gardnerella vaginalis;2.18;Gardnerella vaginalis;2.12;
f811994e-54fd-4873-b209-c8023f02d0a2;( +++ );( A );Enterococcus faecalis;2.48;Enterococcus faecalis;2.42;
1335ee6c-3796-4768-9ab2-a319fddf4b38;( + );( B );Escherichia coli;1.72;not reliable identification;1.66;
310f03f0-26d9-4443-b589-7dd7fac9fc4e;( - );( C );not reliable identification;1.59;not reliable identification;1.54;
3aed582f-e98f-4782-b5e1-8c14c63c142f;( - );( C );not reliable identification;1.55;not reliable identification;1.51;
0335fa3f-8ddf-4657-80a4-dcbfd009d8e7;( +++ );( A );MIX!Streptococcus agalactiae;2.63;Streptococcus agalactiae;2.41;
08a6b8fb-cd92-425c-8aaf-974597164b0f;( ++ );( A );Staphylococcus saprophyticus;2.19;Staphylococcus saprophyticus;2.17;
16af4f47-b236-40e5-b36e-be8264589f75;( ++ );( A );Candida glabrata;2.15;Candida glabrata;2.09;
316535ca-d26b-4151-987c-99c7dede414e;( +++ );( A );Enterococcus faecalis;2.44;Enterococcus faecalis;2.38;
35d5ab13-3ec5-4b1d-b8b0-855a40fbd4fc;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.32;
35eb6e86-bed9-4a6e-91b0-27e0091c9536;( + );( B );Actinotignum sanguinis;1.96;Actinotignum sanguinis;1.95;
472e1908-50fe-4479-a309-c6cbaef9722c;( +++ );( B );Klebsiella pneumoniae;2.37;Klebsiella pneumoniae;2.36;
8235a99a-9d9f-415f-b8dd-a4aefd2149e2;( +++ );( B );MIX!Enterobacter cloacae;2.64;Enterobacter cloacae;2.43;
8781f849-cdcc-4edb-98a3-ef24f11152de;( +++ );( C );MIX!Lactobacillus iners;2.51;Lactobacillus iners;2.5;
8ccafd2b-f534-4468-a4ef-6146c07f4939;( +++ );( C );Klebsiella oxytoca;2.39;Klebsiella oxytoca;2.24;
8dbf5340-1493-4bcc-a2e6-6415091daa27;( ++ );( A );Lactobacillus jensenii;2.07;Lactobacillus jensenii;1.91;
9d4c3db6-d3e7-4515-9c06-244280b7a2bf;( ++ );( A );Bifidobacterium longum;2.28;Bifidobacterium longum;2.19;
9ebff5a1-de11-4e7d-804c-1c50b31c1aa5;( +++ );( A );Streptococcus anginosus;2.44;Streptococcus anginosus;2.23;
b0f95c7d-46ea-446c-a9da-f5a280ed4d54;( +++ );( A );Gardnerella vaginalis;2.32;Gardnerella vaginalis;2.25;
c6e1e58b-8364-4a8b-8014-e6e8548489c6;( +++ );( A );Streptococcus agalactiae;2.47;Streptococcus agalactiae;2.45;
d81afdb7-d9cd-457c-ae90-7d9e15476b86;( +++ );( A );Enterococcus faecalis;2.41;Enterococcus faecalis;2.39;
e14bda5b-0174-46c9-a51a-00348425460c;( +++ );( B );MIX!Klebsiella pneumoniae;2.59;Klebsiella pneumoniae;2.52;
34882106-eab3-4729-9e2c-944ad76254ab;( ++ );( A );Staphylococcus warneri;2.05;Staphylococcus warneri;1.95;
4ec6cff3-47e4-40c6-ae78-9e29d383d5ae;( + );( B );Enterobacter cloacae;1.95;Enterobacter asburiae;1.94;
554d921a-cbc4-42ca-98e1-3cf267cbd6c1;( ++ );( A );Staphylococcus epidermidis;2.05;Staphylococcus epidermidis;1.92;
5a1a113f-7049-4611-9f8d-f485d079349f;( ++ );( A );Staphylococcus warneri;2.14;Staphylococcus warneri;2.09;
67cef0cf-9ce3-4b80-b8e4-3da83ec4e246;( +++ );( A );Staphylococcus aureus;2.3;Staphylococcus aureus;2.29;
68bf616e-2820-447e-85b6-c209fbbe73eb;( ++ );( A );Aggregatibacter aphrophilus;2.22;Aggregatibacter aphrophilus;2.02;
7704c522-5e2b-4a16-8dc6-68ee875dcc03;( + );( B );Aggregatibacter aphrophilus;1.84;Aggregatibacter aphrophilus;1.77;
778dfe17-ba8e-46ee-9938-1d92d2b9ffbb;( ++ );( A );Aggregatibacter aphrophilus;2.25;Aggregatibacter aphrophilus;2.19;
9b25ef9c-2299-4268-94d4-653a325986ad;( +++ );( A );Stenotrophomonas maltophilia;2.34;Stenotrophomonas maltophilia;2.3;
b116ed2a-1439-43b9-8e64-a95e7ff7c0cc;( ++ );( A );Aggregatibacter aphrophilus;2.24;Aggregatibacter aphrophilus;2.1;
bed13eef-a4d5-4eb4-bfbc-a8567ad8f5e5;( + );( B );Staphylococcus epidermidis;1.99;Staphylococcus epidermidis;1.99;
ff1863d1-3866-4f52-b1c2-d5cf5a4d5cc5;( +++ );( A );Staphylococcus aureus;2.43;Staphylococcus aureus;2.39;
33a002a3-4e48-431c-ac83-5ead8a932d74;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.33;
4ecc787b-2bbc-4ef3-a2af-57cac36eb58b;( + );( B );Hafnia alvei;1.95;Hafnia alvei;1.84;
82ef9f29-b3e3-4f21-8704-e670f19e0804;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.26;
02c39507-8057-4820-98e2-413022995989;( +++ );( B );Streptococcus mitis;2.33;Streptococcus pneumoniae;2.27;
0e5e6b55-f725-4675-98b7-d89170906a0c;( +++ );( B );Klebsiella pneumoniae;2.3;Klebsiella pneumoniae;2.27;
17940bf9-8835-4308-b89b-38ecf05e5f66;( ++ );( A );Staphylococcus aureus;2.23;Staphylococcus aureus;2.16;
1900dceb-020e-4365-b11d-da4bbdcf698c;( ++ );( A );Staphylococcus aureus;2.15;Staphylococcus aureus;2.13;
1d0b0b56-7560-4df4-8328-80ecd14dad06;( ++ );( A );Candida albicans;2.1;Candida albicans;2.09;
210f0a4e-e6a2-4ddc-8086-4816c29cfaa9;( ++ );( A );Staphylococcus aureus;2.16;Staphylococcus aureus;2.12;
2253c1bf-770b-4a2b-82b6-10b22c037efa;( ++ );( A );Staphylococcus epidermidis;2.09;Staphylococcus epidermidis;2.07;
393f0442-8b5b-41e2-9f65-2dbc07b0b829;( + );( B );Pseudomonas fluorescens;1.99;Pseudomonas synxantha;1.96;
395196c5-e23b-402f-be6d-584fdc666741;( ++ );( B );Staphylococcus epidermidis;2.02;Staphylococcus lugdunensis;2.01;
4725bd64-c53b-49f4-bda5-9bd15fcc4f90;( ++ );( A );Staphylococcus aureus;2.18;Staphylococcus aureus;2.14;
4a337659-437e-46ee-b985-cfe555dedb74;( +++ );( B );Enterobacter cloacae;2.3;Enterobacter cloacae;2.19;
5aeec947-b276-41da-b60f-c3382bb16be7;( + );( B );Pandoraea pnomenusa;1.86;not reliable identification;1.56;
5c171fbd-4063-4d22-9abf-9d18ad8492ae;( +++ );( B );Klebsiella pneumoniae;2.37;Klebsiella pneumoniae;2.31;
5c278fab-1273-4b29-a64e-ddddfb77b5a9;( ++ );( B );Citrobacter gillenii;2.28;Citrobacter gillenii;2.23;
60f1238a-2a8e-49c9-9bbc-5022737918fd;( +++ );( A );Proteus mirabilis;2.31;Proteus mirabilis;2.2;
638ea84f-e30a-46cc-ad4e-9e1aa90c727a;( +++ );( A );Staphylococcus aureus;2.35;Staphylococcus aureus;2.34;
72e5fd42-c7ba-48fe-8dfb-8cce611912ef;( + );( B );Haemophilus parahaemolyticus;1.74;Haemophilus parahaemolyticus;1.73;
776c07ee-0ea9-4a83-9281-e10c9accb869;( ++ );( A );Staphylococcus epidermidis;2.12;Staphylococcus epidermidis;2.12;
81c127a8-9eb7-484e-871d-d0119e494918;( +++ );( A );Staphylococcus aureus;2.33;Staphylococcus aureus;2.3;
867cfad0-1556-47eb-be23-851944b9206d;( + );( B );Staphylococcus cohnii;1.87;Staphylococcus cohnii;1.82;
887c53d7-1480-4541-a598-20de35cecb7b;( ++ );( A );Staphylococcus aureus;2.25;Staphylococcus aureus;2.22;
9059dadc-5028-4fd9-94fd-bf29333a3670;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.33;
aac674b3-b2c0-468e-a4c0-8e252db44ef1;( +++ );( B );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.39;
adedb1a2-c9e2-48bd-acb2-5304b155f038;( ++ );( A );Staphylococcus epidermidis;2.14;Staphylococcus epidermidis;2.1;
b259f641-a64e-4e9e-903c-408ce7d305fb;( +++ );( A );Staphylococcus aureus;2.46;Staphylococcus aureus;2.42;
b399c5c9-9e95-4da2-8a97-876c242fb91f;( ++ );( A );Staphylococcus aureus;2.28;Staphylococcus aureus;2.27;
b47882ff-9a6d-4cb9-bb88-208a4688f18c;( ++ );( B );Enterobacter cloacae;2.27;Enterobacter cloacae;2.26;
d41495f4-bfeb-4f34-9ad8-1cfb4cfb6e68;( +++ );( B );Klebsiella pneumoniae;2.39;Klebsiella pneumoniae;2.34;
dd246c96-cdcc-40f9-ab21-cc0f9b1a312f;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.1;
deccf521-6be4-485d-8a6b-e041941e552f;( +++ );( B );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.38;
ee77e704-cba0-4a8b-9ead-793fbe053950;( +++ );( A );Pseudomonas aeruginosa;2.33;Pseudomonas aeruginosa;2.23;
f93e7638-4c89-4fb8-85f2-61adcc215e9c;( +++ );( A );Pseudomonas aeruginosa;2.37;Pseudomonas aeruginosa;2.28;
fb7ea46a-56d8-48d6-9a22-2bdbee550fd0;( +++ );( A );Proteus mirabilis;2.5;Proteus mirabilis;2.33;
ff0372a5-0a37-4bbc-8636-9b4f82c758cc;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.05;
215e7b2a-e633-4949-879c-fe38b6405589;( ++ );( A );Klebsiella pneumoniae;2.25;Klebsiella pneumoniae;2.2;
