12f852d2-17b9-4133-bbd3-47be6e6adf9c;( - );( C );no peaks found;<0;no peaks found;<0;
702cb2fd-fa7d-4911-869b-f78d9d6fca46;( ++ );( A );Staphylococcus epidermidis;2.12;Staphylococcus epidermidis;2.08;
88d1e12d-feb4-45f9-bdb7-af49b52a92a8;( +++ );( A );Streptococcus pyogenes;2.49;Streptococcus pyogenes;2.37;
98b19593-ef53-495a-9047-9940765209a3;( +++ );( A );Staphylococcus aureus;2.38;Staphylococcus aureus;2.37;
98f4ae88-b529-4005-bbba-4aaf620c74e8;( ++ );( A );Streptococcus anginosus;2.29;Streptococcus anginosus;2.11;
b515057a-6d92-40e5-ba75-1de7aafbb01b;( +++ );( A );Staphylococcus aureus;2.33;Staphylococcus aureus;2.29;
b539cfb9-ce87-487a-bc6b-fa5799784cf8;( +++ );( A );Streptococcus pyogenes;2.47;Streptococcus pyogenes;2.38;
d58aa738-b388-47d9-a455-2c3eb5f6d06b;( +++ );( B );Streptococcus pyogenes;2.49;Streptococcus pyogenes;2.45;
d8d96856-d00c-4584-987a-c9c55215c9e7;( ++ );( A );Aggregatibacter aphrophilus;2.2;Aggregatibacter aphrophilus;2.19;
e5290ffc-9c5b-4ef0-be0d-feab7be30b91;( ++ );( A );Staphylococcus epidermidis;2.14;Staphylococcus epidermidis;2.11;
e54a5b47-bd5e-4bfa-a7a9-8f7f79e09ae4;( - );( C );not reliable identification;1.38;not reliable identification;1.34;
f45dce10-6c96-4ff5-a919-c80674fb2dd1;( ++ );( A );Enterococcus faecalis;2.22;Enterococcus faecalis;2.21;
f837b224-e22b-4372-afe2-cb4ef44cede9;( - );( C );no peaks found;<0;no peaks found;<0;
133100e7-02e8-418c-a416-dd3eb18b99d0;( ++ );( A );Streptococcus pneumoniae;2.02;Streptococcus pneumoniae;1.92;
282639c3-4a4e-49f8-936c-225427110c8f;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.35;
354af7dc-a676-4ea5-9815-46e3308c24cf;( ++ );( A );Streptococcus pneumoniae;2.07;Streptococcus pneumoniae;1.98;
d291b0cb-2ead-49f3-900b-b8974787244c;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.36;
2d1dbe9e-04d3-47cc-bbf1-cf137b04cde8;( ++ );( A );Actinomyces odontolyticus;2.03;Actinomyces odontolyticus;1.94;
3475340c-4f98-4e20-a5d1-ab179e97cf93;( +++ );( A );MIX!Fusobacterium periodonticum;2.42;Fusobacterium periodonticum;1.84;
37182150-4262-4516-9893-a8397315d4df;( - );( C );not reliable identification;1.52;not reliable identification;1.48;
3a2693ac-06f3-4910-b441-01f21bd41ad2;( - );( C );not reliable identification;1.34;not reliable identification;1.3;
3af7c026-0623-4264-852a-44359a95ea0b;( - );( C );not reliable identification;1.37;not reliable identification;1.35;
9f743c03-1107-47a5-9563-4175b9fd8656;( + );( B );Prevotella melaninogenica;1.79;Prevotella melaninogenica;1.73;
cbba63e3-b32f-4655-83fc-6c6688932cd6;( ++ );( A );Propionibacterium acnes;2.02;Propionibacterium acnes;1.89;
d82f7612-4503-4cac-9d18-15391336b529;( + );( B );Rothia mucilaginosa;1.81;Rothia mucilaginosa;1.8;
04246f5b-dea0-431b-b238-90c73b77b701;( +++ );( C );Klebsiella oxytoca;2.36;Klebsiella oxytoca;2.22;
064ff04b-f298-4d8d-8ec6-10107ec2f5f9;( +++ );( A );Proteus mirabilis;2.44;Proteus mirabilis;2.41;
07c6a59f-6ba0-45cf-8049-8851063cc2d5;( +++ );( B );Klebsiella pneumoniae;2.33;Klebsiella pneumoniae;2.27;
1a3ae5d4-fa2c-458c-95e5-488df2454ac4;( ++ );( A );Streptococcus agalactiae;2.23;Streptococcus agalactiae;2.22;
204018b7-a163-4101-808e-f2f24ed8b774;( +++ );( A );Enterococcus faecalis;2.31;Enterococcus faecalis;2.26;
2365cd7b-d2ad-4757-9ecc-09c535dedfc4;( +++ );( A );Proteus mirabilis;2.42;Proteus mirabilis;2.4;
3553aa6e-f383-4908-95ef-ba4ab800fe1c;( +++ );( A );Enterococcus faecalis;2.32;Enterococcus faecalis;2.31;
3e6d5452-5e3d-4c5d-ad90-f6680ee4c1c1;( +++ );( A );Morganella morganii;2.59;Morganella morganii;2.45;
4078d6b2-56e2-4b5a-85d7-78ef13e4640f;( ++ );( A );Lactobacillus jensenii;2.23;Lactobacillus jensenii;1.89;
40dc9634-0d79-4110-ad27-9c505a269c2a;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.14;
4fa06e24-3697-43c9-ba2c-915e1d686aae;( ++ );( A );Lactobacillus crispatus;2.12;Lactobacillus crispatus;1.85;
5b5516f6-10b4-4777-9ff7-b7c059435d44;( ++ );( A );Lactobacillus jensenii;2.19;Lactobacillus jensenii;1.91;
61d087a4-89b0-4cee-8fcf-15f98e875d66;( + );( B );Gardnerella vaginalis;1.98;Gardnerella vaginalis;1.9;
6eaf0b3d-0bb9-4050-9473-480fb8fe33fd;( ++ );( A );Enterococcus faecalis;2.29;Enterococcus faecalis;2.27;
7000da9e-3de3-4a33-aeab-a74e8aa37bbb;( ++ );( A );Aerococcus urinae;2.2;Aerococcus urinae;2.17;
7f3bae2b-c573-4a07-be38-75ae78262897;( ++ );( A );Streptococcus oralis;2.27;Streptococcus oralis;2.16;
874b6355-c629-4bc0-9646-064968d21cec;( +++ );( A );Gardnerella vaginalis;2.35;Gardnerella vaginalis;2.33;
96a717f4-67ce-4042-9b5a-b076a3f25e0d;( ++ );( A );Staphylococcus epidermidis;2.09;Staphylococcus epidermidis;2.03;
9750f40f-7a86-4a74-addd-6f411a0167b5;( ++ );( C );Klebsiella oxytoca;2.29;Klebsiella oxytoca;2.23;
9986325f-373c-4c60-a367-2b1e3a615174;( +++ );( A );Lactobacillus iners;2.39;not reliable identification;1.37;
9aecacd8-5864-41f6-9f2f-9b35afb9e709;( ++ );( A );Actinomyces neuii;2.18;Actinomyces neuii;2.18;
a0474948-d772-4cf9-b749-3f273e502404;( +++ );( A );Candida glabrata;2.34;Candida glabrata;2.22;
a15a68a6-0cba-413d-825d-600fdab63580;( +++ );( A );Enterococcus faecalis;2.33;Enterococcus faecalis;2.25;
aafc2132-ed4b-4100-adf3-32884b6c7c9a;( ++ );( A );Candida glabrata;2.2;Candida glabrata;2.07;
bb6d896d-8b45-4e0d-98dc-7a9d9eabba88;( ++ );( A );Lactobacillus iners;2.1;not reliable identification;1.54;
c4c40031-d084-4d3a-8333-d5d8bfacd97d;( +++ );( B );Lactobacillus gasseri;2.35;Lactobacillus gasseri;2.3;
d6921081-ca48-45d9-baa9-3ec75cf63fe7;( +++ );( A );Citrobacter koseri;2.44;Citrobacter koseri;2.44;
dc4b689c-6ca2-4c5a-b7f4-3338125b271b;( ++ );( A );Staphylococcus saprophyticus;2.17;Staphylococcus saprophyticus;2.02;
e0341afb-0dd4-49be-a7de-012c3ecd8a69;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.36;
f93d0606-e18f-4ad8-8a95-5e4b4c62dcd2;( ++ );( A );Candida glabrata;2.24;Candida glabrata;2.13;
fa43a47f-9619-42a0-83a9-c3429fa78f83;( ++ );( B );Gardnerella sp;2.16;Gardnerella vaginalis;2.09;
fadb96bb-8789-4e77-b732-901e1aaa5bba;( - );( C );not reliable identification;1.61;not reliable identification;1.58;
fc7d5eef-4f88-42c7-8a11-168bdd623512;( +++ );( A );Enterococcus faecalis;2.33;Enterococcus faecalis;2.25;
fcc109c4-6697-4e11-99bc-5adae086c2b5;( ++ );( A );Lactobacillus crispatus;2.14;Lactobacillus crispatus;1.98;
0a10d3e4-6343-481a-8ced-514fe701ee86;( - );( C );no peaks found;<0;no peaks found;<0;
2aab950d-1ee4-4f39-be7a-ff005af287e7;( +++ );( A );Pseudomonas aeruginosa;2.42;Pseudomonas aeruginosa;2.32;
308c847a-feb4-448b-b0c8-2cc8a41b9954;( +++ );( A );Gardnerella vaginalis;2.44;Gardnerella vaginalis;2.42;
393aae51-6b5c-4d09-bf8d-3b84b720f809;( +++ );( A );Staphylococcus hominis;2.34;Staphylococcus hominis;2.34;
43048cf8-7c4e-43bf-8ddd-5238aa541219;( - );( C );no peaks found;<0;no peaks found;<0;
441cfa9c-c88b-456e-aec4-1074f85e2643;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.38;
48c202d7-96a4-4b52-9638-50fc79dec9d5;( +++ );( A );Gardnerella vaginalis;2.43;Gardnerella vaginalis;2.4;
6debe82c-e29a-42e9-9a3a-dc1fc66a0098;( - );( C );no peaks found;<0;no peaks found;<0;
80bc319f-04ad-499b-8ce0-e30f5d639564;( +++ );( A );Gardnerella vaginalis;2.45;Gardnerella vaginalis;2.43;
a1c63b38-8d64-4b12-8b86-a5127c959a5b;( +++ );( A );MIX!Gardnerella vaginalis;2.7;Gardnerella vaginalis;2.52;
ae4c2de6-1963-435e-840d-b8975674f8a7;( ++ );( A );Lactobacillus iners;2.24;not reliable identification;1.48;
b3d99e03-1c8c-4794-b078-f7f9dcf66cc4;( +++ );( C );MIX!Lactobacillus iners;2.65;Gardnerella vaginalis;2.24;
f7023cad-cddf-4406-bd3e-9a46d3997bc9;( +++ );( A );MIX!Streptococcus agalactiae;2.56;Streptococcus agalactiae;2.44;
fbf4b5af-50dc-44ad-a875-f20225721a49;( +++ );( B );Gardnerella vaginalis;2.39;Gardnerella sp;2.18;
d3a4c9e1-a82e-47ae-93a8-77f18cae9bba;( + );( B );Lactobacillus crispatus;1.92;Lactobacillus crispatus;1.9;
2f00c7fb-4ad9-41f2-a1ae-19ce22e295ff;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.39;
6eff4571-4caa-4417-bbc6-dd74d6e91d40;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.27;
b4b54381-ad81-4e15-ad19-599b112495e4;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.34;
5fa108a5-a1f3-47f9-9833-b2b95044c96f;( + );( B );Staphylococcus epidermidis;1.87;Staphylococcus epidermidis;1.79;
6626e801-4690-4852-b167-1c12be648c05;( - );( C );not reliable identification;1.42;not reliable identification;1.29;
69c67b3e-a391-446e-8120-3e2c8943674d;( - );( C );not reliable identification;1.67;not reliable identification;1.64;
ca1da0de-ca7a-4063-ba8f-bd3e1ec400c6;( - );( C );no peaks found;<0;no peaks found;<0;
f6689eb4-1d22-4f18-8e47-fea89c1bfb76;( + );( B );Gardnerella vaginalis;1.79;Gardnerella vaginalis;1.77;
6afa4127-5337-4a93-9b38-75f646ff191c;( +++ );( B );Streptococcus dysgalactiae;2.35;Streptococcus dysgalactiae;2.16;
791fc234-4cdb-4b10-acdd-70aa8b6bff91;( +++ );( A );Streptococcus agalactiae;2.38;Streptococcus agalactiae;2.34;
89f9f026-68b9-493d-8e9a-5d465fb90e78;( +++ );( A );Gardnerella vaginalis;2.42;Gardnerella vaginalis;2.38;
8db0ab62-3509-4544-b784-5502affc0f34;( ++ );( A );Gardnerella vaginalis;2.05;Gardnerella vaginalis;2.02;
9717b357-dedb-40e6-a586-10419b05db1f;( +++ );( A );Enterococcus faecalis;2.37;Enterococcus faecalis;2.3;
9e6be1e6-8f44-42b7-b7af-3f0837b5ca44;( +++ );( A );Staphylococcus aureus;2.54;Staphylococcus aureus;2.46;
b1b7a5ba-5b36-467e-b18a-f2b0a85ddda8;( ++ );( B );Gardnerella vaginalis;2.29;Gardnerella sp;2.09;
e19a8fd3-d53a-4591-9391-425ba76dab53;( ++ );( A );Gardnerella vaginalis;2.14;Gardnerella vaginalis;2.07;
04c7eb66-e412-48fc-9d83-2ffbd7d2d846;( +++ );( A );Morganella morganii;2.5;Morganella morganii;2.48;
12c3ce37-d935-4e7f-ab0f-6f362cbe1d2b;( ++ );( A );Gardnerella vaginalis;2.05;Gardnerella sp;1.95;
18d804d4-1d5f-4b1b-b8dd-f1b30414761b;( ++ );( A );Aerococcus urinae;2.24;Aerococcus urinae;2.14;
319644d2-84de-45de-a9a1-5c01b9b68bcd;( ++ );( A );Actinotignum schaalii;2.25;Actinotignum schaalii;2.02;
3577f54d-0a0d-43a0-8ddf-d92d637c69ab;( +++ );( A );Proteus mirabilis;2.42;Proteus mirabilis;2.32;
3ac51627-14fd-49b0-b575-5525d3e5e27c;( +++ );( A );Enterococcus faecium;2.5;Enterococcus faecium;2.49;
49c2e80b-ce0b-4f99-8fd4-cdcd492fdc50;( +++ );( B );Klebsiella pneumoniae;2.42;Klebsiella pneumoniae;2.34;
5c7b31ae-f210-43bb-9f3c-cb84735ba9cc;( +++ );( B );MIX!Bifidobacterium breve;2.58;Bifidobacterium longum;2.57;
6fc5c937-afb1-4f06-aad0-8bb1385126bc;( ++ );( A );Lactobacillus crispatus;2.03;Lactobacillus kitasatonis;1.8;
798b3623-4c6d-4ffe-9cfb-26284df0e90e;( +++ );( A );Proteus mirabilis;2.51;Proteus mirabilis;2.48;
7acf6019-a185-45d6-b04a-59c9e52ce3bd;( +++ );( A );Proteus mirabilis;2.47;Proteus mirabilis;2.45;
7e2742d4-eb9e-434b-b905-e9eb383c5312;( +++ );( B );Klebsiella pneumoniae;2.38;Klebsiella pneumoniae;2.33;
82198b16-5b1f-4e43-8e2e-91d932ce04ca;( +++ );( A );Proteus mirabilis;2.5;Proteus mirabilis;2.39;
8aae27f2-9f9c-4ee0-aa5a-77b8bdc7fbdc;( ++ );( A );Streptococcus oralis;2.18;Streptococcus oralis;2.17;
9701265c-b0b6-4ff0-bf3c-1fa18441c93d;( +++ );( A );Proteus mirabilis;2.48;Proteus mirabilis;2.29;
998344f1-e4cf-40d3-a1e1-6a1eeeb01907;( +++ );( A );Proteus mirabilis;2.58;Proteus mirabilis;2.41;
9eabe392-3451-4da4-bfae-2e159399dd0a;( ++ );( A );Streptococcus agalactiae;2.27;Streptococcus agalactiae;2.25;
b6aac885-335d-4afb-9fbf-4dc75db74c12;( ++ );( A );Streptococcus anginosus;2.22;Streptococcus anginosus;2.17;
b8cc8706-a3ae-4583-aaf6-6bab3ea8a590;( ++ );( A );Lactobacillus crispatus;2.16;Lactobacillus crispatus;1.89;
d4bf4af0-de46-4dd1-8b8a-2c7fef29a269;( +++ );( A );Lactobacillus gasseri;2.3;Lactobacillus gasseri;2.28;
e7f42299-40b3-47fb-b107-2f574e657302;( +++ );( A );Acinetobacter pittii;2.31;Acinetobacter pittii;2.25;
eab7269e-d044-4b10-bb0a-ac8fb0f768da;( ++ );( A );Lactobacillus crispatus;2.17;Lactobacillus crispatus;1.86;
ed2ba81f-0d6f-4f80-b786-e6b0022fa619;( ++ );( A );Arthrobacter cumminsii;2.07;Arthrobacter cumminsii;1.84;
efc06b6e-636f-49aa-a892-938639e946c8;( +++ );( A );Proteus mirabilis;2.39;Proteus mirabilis;2.38;
f7b27946-373c-4045-9f3a-29fecce89f73;( +++ );( A );Proteus mirabilis;2.38;Proteus mirabilis;2.34;
121801dc-5032-45d4-b89d-f6e9be9eab72;( +++ );( B );Enterobacter cloacae;2.38;Enterobacter cloacae;2.26;
180c4f71-6ee1-4760-8245-2f87bebe0d7c;( +++ );( A );Staphylococcus aureus;2.47;Staphylococcus aureus;2.41;
251a75ca-63fd-499c-ad80-b3287c8d469c;( +++ );( A );Pseudomonas aeruginosa;2.35;Pseudomonas aeruginosa;2.27;
25e7f45a-d307-4020-8d7a-0bac4d3a8129;( ++ );( A );Staphylococcus aureus;2.27;Staphylococcus aureus;2.26;
2811843c-8528-4079-9c81-cd26967e6e66;( ++ );( A );MIX!Stenotrophomonas maltophilia;2.25;Stenotrophomonas maltophilia;2.07;
2814c118-d5d4-4143-850b-e62f73ca4e67;( +++ );( A );Streptococcus agalactiae;2.3;Streptococcus agalactiae;2.28;
2cf9fcab-1386-471c-bed4-dfaf5b1b899b;( +++ );( A );Neisseria meningitidis;2.54;Neisseria meningitidis;2.54;
2d6499a8-26f0-4f10-9815-c6a0406cf75e;( +++ );( A );Staphylococcus aureus;2.4;Staphylococcus aureus;2.39;
344a2f5e-deee-433b-9305-ef207e470234;( ++ );( C );Enterobacter cloacae;2.02;Enterobacter cloacae;1.99;
345ac2e5-922e-497e-8764-2150685bb14c;( ++ );( A );Streptococcus constellatus;2.01;Streptococcus anginosus;1.92;
51144432-4555-4d79-a092-faabedb02c21;( ++ );( A );Candida albicans;2.22;Candida albicans;2.19;
5ad27e8c-68bf-49e3-bb85-fb1ae4395dca;( ++ );( A );Staphylococcus epidermidis;2.26;Staphylococcus epidermidis;2.19;
65242035-79cd-4119-8dca-c82928d5c3cf;( ++ );( A );Candida albicans;2.21;Candida albicans;2.12;
6b663844-7d83-4b65-8483-03a1f808dcfa;( + );( B );Candida dubliniensis;1.92;not reliable identification;1.69;
6b9b66e1-8a70-4ff1-a43e-f1bba6c7426b;( + );( B );Candida dubliniensis;1.73;not reliable identification;1.51;
837a8848-f31f-405f-bec6-bf5e03cd93ea;( ++ );( A );Staphylococcus aureus;2.13;Staphylococcus aureus;2.08;
878f2c5c-1ebb-49d6-a64f-a74ad7dc6e33;( ++ );( A );Streptococcus constellatus;2.28;Streptococcus constellatus;2.01;
910d712e-e2c5-4f9a-9253-9a02ae3de358;( +++ );( A );Staphylococcus aureus;2.45;Staphylococcus aureus;2.36;
91941d4b-dea8-4dba-bd12-2c0fb978796f;( +++ );( A );MIX!Stenotrophomonas sp;2.36;Stenotrophomonas sp;2.05;
96970b58-a59d-4619-913e-a53b0a436f8d;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.35;
c699dce5-518e-4564-98bb-fd1a4ff327e0;( +++ );( A );Staphylococcus aureus;2.46;Staphylococcus aureus;2.45;
c8ef73de-3afb-4d1b-9cfa-630d1235401c;( +++ );( A );Streptococcus constellatus;2.3;Streptococcus constellatus;2.23;
e17eb543-7a1e-49da-bac0-191b988ecbd1;( +++ );( A );Pseudomonas aeruginosa;2.48;Pseudomonas aeruginosa;2.38;
ec552410-c1a0-41f7-aba0-50baa75dcc3f;( ++ );( A );Staphylococcus aureus;2.21;Staphylococcus aureus;2.19;
f656aad2-f878-445f-8ada-16589ba526f0;( +++ );( A );Delftia acidovorans;2.42;Delftia acidovorans;2.34;
871751fb-88fe-4f97-a72a-9b3742850b90;( +++ );( A );Enterococcus faecalis;2.43;Enterococcus faecalis;2.39;
041fc5a8-50ec-4d12-8f6a-bbcfab803e30;( - );( C );not reliable identification;1.39;not reliable identification;1.33;
52c35578-73e5-47b9-bf1a-f26792f47078;( + );( B );Haemophilus parainfluenzae;1.96;Haemophilus parainfluenzae;1.79;
61387a24-9ed3-4185-bfc9-d6c7fea34182;( - );( C );not reliable identification;1.57;not reliable identification;1.48;
a678466e-6f9b-406b-b7c0-b2044b5c1c24;( + );( B );Achromobacter xylosoxidans;1.8;not reliable identification;1.58;
aa302953-e4fb-4a08-ab0e-9e7a3aa96952;( - );( C );not reliable identification;1.36;not reliable identification;1.35;
af1b48c7-4040-4454-a430-28acbcd8ae7a;( + );( B );MIX!Neisseria mucosa;1.97;Neisseria mucosa;1.88;
b52da3d6-5aee-442c-82bd-394e802aa0e6;( - );( C );not reliable identification;1.43;not reliable identification;1.27;
dee773fd-0674-4dc7-851e-d3399a6cf56b;( - );( C );not reliable identification;1.31;not reliable identification;1.21;
e4a6f2a9-219f-47cb-a765-dfbdd15e4325;( - );( C );not reliable identification;0.97;not reliable identification;0.94;
f07c215c-8a78-4555-9539-3a84dc98aef2;( + );( B );Pseudomonas aeruginosa;1.8;Pseudomonas aeruginosa;1.8;
01faa60e-9704-4a68-86f4-f486dc17a234;( +++ );( C );Klebsiella oxytoca;2.5;Klebsiella oxytoca;2.39;
03413005-53e2-41b2-8ea4-526ee971df77;( +++ );( A );Klebsiella variicola;2.52;Klebsiella variicola;2.5;
067d55c8-4160-464f-afa1-f97fe117b3de;( +++ );( C );Klebsiella oxytoca;2.41;Klebsiella oxytoca;2.34;
09b3355b-22d6-4b49-9f09-f9df542fb6a8;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.36;
0a510f33-ca48-4e37-b564-88acd742f32a;( +++ );( A );Escherichia coli;2.44;Escherichia coli;2.38;
18d9aa64-673c-47f0-aacf-8756b252a233;( +++ );( A );Enterococcus avium;2.32;Enterococcus avium;2.19;
30cf29f5-69e5-4242-837e-4af28909fda8;( +++ );( A );Pseudomonas aeruginosa;2.52;Pseudomonas aeruginosa;2.39;
3519bbb2-ae8e-43c0-a146-bc7cbe2e2882;( - );( C );no peaks found;<0;no peaks found;<0;
38ef8adf-2e3a-46b8-8bac-6ba62c629854;( + );( B );Lactobacillus iners;1.86;not reliable identification;1.4;
3a0b31b8-b543-4592-94cd-23728140ec64;( ++ );( A );Candida albicans;2.19;Candida albicans;2.18;
3b5065ab-0c2f-4e9c-9709-afe5160be3e5;( +++ );( B );Proteus vulgaris;2.45;Proteus vulgaris;2.36;
3bb2e7e2-377d-4f46-9fed-2e2ff30981ee;( +++ );( B );Klebsiella variicola;2.36;Klebsiella variicola;2.34;
44ce8a80-91e1-47e9-bf63-9925c03908ec;( ++ );( A );Actinotignum schaalii;2.02;Actinotignum schaalii;1.94;
58728783-6e12-4753-8ab9-342e122323d0;( ++ );( B );Candida albicans;2.23;Candida albicans;2.14;
58b20c88-c2f3-47db-ae68-20adc98ee87e;( + );( B );Lactobacillus crispatus;1.87;Lactobacillus crispatus;1.78;
60cfecf8-a897-458c-a066-6e3f443c99c1;( +++ );( A );Alloscardovia omnicolens;2.3;Alloscardovia omnicolens;2.28;
6bc120ad-a679-429e-a74a-061bd13f5b33;( ++ );( A );Staphylococcus epidermidis;2.04;Staphylococcus epidermidis;2.01;
71081558-aaf8-4e43-8b5d-23e745b7a9a0;( +++ );( A );Proteus mirabilis;2.56;Proteus mirabilis;2.5;
805c9dde-9255-4f1f-a601-92eb5112dcba;( +++ );( A );Enterococcus faecalis;2.33;Enterococcus faecalis;2.32;
81119c82-5552-4ab7-8a72-0251d3acc7cf;( ++ );( A );Actinotignum schaalii;2.27;Actinotignum schaalii;2.05;
814b19e4-2734-4a14-94d4-6fea6ba2ea79;( +++ );( A );Streptococcus agalactiae;2.39;Streptococcus agalactiae;2.36;
8a95e786-b9ec-4ce9-a3f6-ab2b0cd87346;( ++ );( A );Candida glabrata;2.1;Candida glabrata;2.1;
97d74cea-a843-4a1d-904c-ff2a300e9591;( +++ );( B );Klebsiella pneumoniae;2.47;Klebsiella pneumoniae;2.45;
a1d6bbfb-3d2d-414d-868b-04639dbffa64;( +++ );( B );Klebsiella pneumoniae;2.54;Klebsiella pneumoniae;2.52;
a2692f3d-9175-4e35-8ad3-619513145a8b;( - );( C );no peaks found;<0;no peaks found;<0;
a39a4e43-851e-44cb-b4fb-2f18a7733107;( +++ );( B );Actinotignum schaalii;2.33;Actinotignum schaalii;2.17;
a5a6a119-b51c-49bd-8117-34ae023a0d75;( + );( B );Streptococcus anginosus;1.96;Streptococcus anginosus;1.93;
ac1360f2-9105-400b-9cf6-d9c3338fc39e;( - );( C );no peaks found;<0;no peaks found;<0;
ae938a60-b8c4-4e01-84c7-49ce089c796d;( ++ );( A );Candida albicans;2.23;Candida albicans;2.16;
b0dbec43-ae26-42fd-9a91-cfaf19c0860b;( ++ );( A );Lactobacillus jensenii;2.13;Lactobacillus jensenii;1.93;
c1d35242-a50f-41e7-860d-39bde88df3f7;( +++ );( B );Klebsiella pneumoniae;2.36;Klebsiella pneumoniae;2.32;
cb5fcfca-349c-440f-b430-b5782abe5bac;( ++ );( A );Candida glabrata;2.17;Candida glabrata;2.15;
cbb72bc9-235e-42b3-b4cc-9513d94eaa89;( +++ );( A );Streptococcus urinalis;2.48;Streptococcus equi_ssp_zooepidemicus;1.92;
cfbf4d37-502b-453f-a410-a44890cd6f2a;( ++ );( A );Lactobacillus crispatus;2.06;Lactobacillus kitasatonis;1.75;
da6a4084-2ebd-42dd-a4d9-98e0fbb9176a;( ++ );( A );Lactobacillus crispatus;2.08;Lactobacillus kitasatonis;1.77;
e7b9fa8f-0540-40ef-a76f-91c06664252c;( ++ );( A );Lactobacillus crispatus;2.15;Lactobacillus crispatus;1.92;
f6940ce8-4bfe-4638-8fcf-9e56f26b81e4;( +++ );( A );Pseudomonas aeruginosa;2.46;Pseudomonas aeruginosa;2.37;
02f2c5f6-446e-47a4-96e4-b3e32c72cd22;( ++ );( A );Actinomyces odontolyticus;2.24;Actinomyces odontolyticus;2.05;
060f2890-aafe-4635-8f46-724e1dd7a248;( + );( B );Clostridium difficile;1.89;Clostridium difficile;1.87;
0baaf5ee-6b4d-489f-80ac-5ce1aba9c19c;( ++ );( A );Staphylococcus hominis;2.18;Staphylococcus hominis;2.17;
14b1a2c3-8c0a-4303-96cc-575539db41c9;( +++ );( A );Escherichia coli;2.32;Escherichia coli;2.3;
175ad356-b5e3-4fee-910f-315062fae503;( +++ );( A );Granulicatella adiacens;2.31;Granulicatella adiacens;2.3;
1c241373-cae8-4c74-9831-a30b760a567b;( - );( C );not reliable identification;1.4;not reliable identification;1.35;
1e35e4c6-0bbc-4bcd-9b60-ec2ae70f761b;( +++ );( A );Actinomyces odontolyticus;2.34;Actinomyces odontolyticus;2.21;
27be4434-0216-4f2a-87f4-4535357956c4;( +++ );( A );Propionibacterium acnes;2.33;Propionibacterium acnes;2.15;
2b9769cb-5058-4c76-84d9-732a03c0e9ad;( +++ );( A );Propionibacterium acnes;2.31;Propionibacterium acnes;2.24;
3688f408-c2db-44e5-b731-72065a3292b3;( +++ );( A );Escherichia coli;2.4;Escherichia coli;2.37;
3ac1fffd-0428-4e2d-a9ed-277605f586d1;( +++ );( A );Clostridium ramosum;2.58;Clostridium ramosum;2.46;
45e87385-5c92-49c9-a310-f080f5d3858b;( ++ );( A );Actinomyces europaeus;2.14;Actinomyces europaeus;2;
4e3ca61a-0410-4b3f-8483-7f1a3ff1f36f;( +++ );( A );Bacteroides fragilis;2.45;Bacteroides fragilis;2.43;
536f4981-d25d-4e2a-81ea-fe917aa4c740;( + );( B );Propionibacterium acnes;1.95;Propionibacterium acnes;1.92;
5422fa88-9b9c-487a-b682-78acb6154f0c;( + );( B );Atopobium parvulum;1.94;Atopobium parvulum;1.88;
5544d9fb-45e8-4481-b7c3-96dff8cec2b5;( - );( C );no peaks found;<0;no peaks found;<0;
55584bea-0c24-47e3-8917-bf07573dd95d;( ++ );( A );Prevotella histicola;2.17;Prevotella histicola;2.15;
55d7afd7-07cf-4603-bb41-cbe9c4c4f844;( ++ );( A );Propionibacterium acnes;2.26;Propionibacterium acnes;2.26;
5b3a6d81-6ebf-4dce-9e52-40a32b79b0e2;( + );( B );Corynebacterium tuberculostearicum;1.85;Corynebacterium tuberculostearicum;1.81;
5c9bb8ee-2f84-4663-ad2e-4c045fdc90a1;( ++ );( A );Prevotella melaninogenica;2.19;Prevotella melaninogenica;2.1;
5ddbbae2-7f62-4f51-852b-6cc9c3dd2aef;( ++ );( A );Propionibacterium acnes;2.27;Propionibacterium acnes;2.26;
5eb89b73-8544-4760-be8c-5f78c53f7257;( - );( C );not reliable identification;1.62;not reliable identification;1.62;
703ec151-3cc8-4773-9b5b-13fb404fe386;( - );( C );not reliable identification;1.41;not reliable identification;1.36;
